yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2004,TBA,AL,gaudich01,28,1,3,26,26,0,0,0,0,0,0,0,0,0,0,0,2
2004,TBA,AL,gomesjo01,5,4,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0
2004,TBA,AL,kazmisc01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,
2004,TBA,AL,uptonbj01,45,41,45,30,0,0,0,0,13,16,1,0,0,1,13,3,0
2004,TBA,AL,waechdo01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,
2004,TEX,AL,blaloha01,159,154,159,159,0,0,0,0,159,0,0,0,0,0,0,4,0
2004,TEX,AL,dominju01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,
2004,TEX,AL,gonzaad01,16,10,16,11,0,0,11,0,0,0,0,0,0,0,0,5,0
2004,TEX,AL,loeka01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
2004,TEX,AL,narrosa02,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2004,TEX,AL,nivarra01,7,6,7,6,0,0,0,0,0,0,0,6,0,6,0,0,1
2004,TEX,AL,nixla01,115,100,115,114,0,0,0,0,0,0,0,111,3,114,0,8,0
2004,TEX,AL,teixema01,145,144,145,143,0,0,142,0,0,0,0,0,7,7,2,1,0
2004,TOR,AL,adamsru01,22,18,22,21,0,0,0,0,0,21,0,0,0,0,0,4,0
2004,TOR,AL,chacigu01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
2004,TOR,AL,leagubr01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2004,TOR,AL,quirogu01,17,15,17,15,0,15,0,0,0,0,0,0,0,0,2,0,1
2004,TOR,AL,riosal01,111,109,111,111,0,0,0,0,0,0,0,3,108,111,0,1,0
2005,ARI,NL,brunebr01,47,0,44,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2005,ARI,NL,cormila01,67,0,65,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2005,ARI,NL,gonzaed01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,ARI,NL,goslimi01,13,5,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2005,ARI,NL,hairssc01,15,2,15,4,0,0,0,0,0,0,4,1,0,4,1,10,1
2005,ARI,NL,halsebr01,28,25,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2005,ARI,NL,jacksco01,40,21,40,21,0,0,20,0,0,0,1,0,0,1,0,19,0
2005,ARI,NL,meddebr01,27,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2005,ARI,NL,nippedu01,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2005,ARI,NL,snydech02,115,105,115,113,0,113,0,0,0,0,0,0,0,0,0,2,0
2005,ARI,NL,terrelu01,88,43,88,77,0,0,0,0,0,0,1,74,2,77,0,7,16
2005,ARI,NL,tracych01,145,123,145,126,0,0,80,0,0,0,6,0,47,51,0,20,0
2005,ARI,NL,villaos01,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2005,ATL,NL,betemwi01,115,57,115,86,0,0,0,1,63,25,0,0,0,0,0,26,11
2005,ATL,NL,boyerbl01,43,0,41,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2005,ATL,NL,davieky01,21,12,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2005,ATL,NL,devinjo01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2005,ATL,NL,francje02,70,65,70,67,0,0,0,0,0,0,0,0,67,67,0,2,2
2005,ATL,NL,jamesch03,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2005,ATL,NL,johnske05,87,74,87,79,0,0,0,0,0,0,79,0,0,79,1,5,4
2005,ATL,NL,langery01,128,84,128,114,0,0,0,0,0,0,54,19,48,114,0,16,10
2005,ATL,NL,lerewan01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2005,ATL,NL,martean01,24,13,24,17,0,0,0,0,17,0,0,0,0,0,0,7,1
2005,ATL,NL,mcbrima01,23,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2005,ATL,NL,mccanbr01,59,49,59,57,0,57,0,0,0,0,0,0,0,0,0,2,0
2005,ATL,NL,penabr01,18,7,18,15,0,15,0,0,0,0,0,0,0,0,0,6,0
2005,BAL,AL,cabreda01,29,1,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2005,BAL,AL,fioreje01,13,10,13,12,0,0,0,0,0,0,0,12,0,12,0,1,0
2005,BAL,AL,mainejo01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,
2005,BAL,AL,nivarra01,7,3,7,4,0,0,0,0,0,0,0,4,0,4,0,3,1
2005,BAL,AL,pennha01,8,2,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2005,BAL,AL,raych01,41,0,1,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2005,BAL,AL,youngwa01,14,9,14,10,0,0,10,0,0,0,0,0,0,0,2,4,0
2005,BOS,AL,alvarab01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
2005,BOS,AL,delcama01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,
2005,BOS,AL,hansecr01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,
2005,BOS,AL,machaal01,10,0,10,8,0,0,0,3,0,1,2,3,1,6,0,0,4
2005,BOS,AL,meredcl01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2005,BOS,AL,papeljo01,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,
2005,BOS,AL,ramirha01,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0
2005,BOS,AL,shoppke01,9,2,9,7,0,7,0,0,0,0,0,0,0,0,0,2,1
2005,BOS,AL,sternad01,36,2,36,21,0,0,0,0,0,0,2,6,13,21,0,1,18
2005,CHA,AL,anderbr03,13,7,13,12,0,0,0,0,0,0,9,5,1,12,0,3,2
2005,CHA,AL,cottsne01,69,0,3,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHA,AL,jenksbo01,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,
2005,CHA,AL,lopezpe01,2,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
2005,CHA,AL,mccarbr01,12,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHN,NL,cedenro02,41,18,41,30,0,0,0,1,0,29,0,0,0,0,0,12,3
2005,CHN,NL,fontemi01,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,2
2005,CHN,NL,greenad01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005,CHN,NL,hillri01,10,4,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHN,NL,koronjo01,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHN,NL,mitrese01,21,5,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHN,NL,murtoma01,51,38,51,43,0,0,0,0,0,0,43,0,0,43,0,12,0
2005,CHN,NL,priorma01,27,26,26,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHN,NL,sotoge01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005,CHN,NL,vanbuje01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHN,NL,willije02,18,17,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2005,CHN,NL,zambrca01,34,32,33,33,33,0,0,0,0,0,0,0,0,0,0,0,1
2005,CIN,NL,belisma01,61,5,60,60,60,0,0,0,0,0,0,0,0,0,0,0,1
2005,CIN,NL,bergowi01,17,6,17,10,0,0,0,9,0,1,0,0,0,0,0,7,2
2005,CIN,NL,coffeto01,57,0,54,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2005,CIN,NL,denorch01,18,7,18,12,0,0,0,0,0,0,2,10,2,12,0,8,0
2005,CIN,NL,encared01,69,55,69,56,0,0,0,0,56,0,0,0,0,0,0,13,0
2005,CIN,NL,kearnau01,112,103,112,107,0,0,0,0,0,0,0,2,107,107,0,7,0
2005,CIN,NL,lopezfe01,148,138,148,144,0,0,0,7,1,140,0,0,0,0,0,5,1
2005,CIN,NL,machaan01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2005,CIN,NL,olmedra01,54,13,54,35,0,0,0,31,0,5,0,0,0,0,0,21,4
2005,CIN,NL,penawi01,99,78,99,83,0,0,0,0,0,0,10,25,50,83,0,18,0
2005,CIN,NL,perezmi02,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0
2005,CIN,NL,ramirel01,6,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2005,CIN,NL,wagnery01,42,0,40,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2005,CLE,AL,cabrefe01,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,
2005,CLE,AL,davisja02,11,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2005,CLE,AL,garkory01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2005,CLE,AL,gutiefr01,7,0,7,2,0,0,0,0,0,0,0,2,0,2,0,1,5
2005,CLE,AL,peraljh01,141,138,141,141,0,0,0,0,0,141,0,0,0,0,0,1,0
2005,CLE,AL,phillbr01,6,2,6,3,0,0,0,2,0,1,0,0,0,0,0,0,3
2005,CLE,AL,sabatcc01,31,2,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2005,CLE,AL,sizemgr01,158,152,158,155,0,0,0,0,0,0,0,155,0,155,0,5,0
2005,CLE,AL,tadanka01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2005,COL,NL,bakerje03,12,10,12,10,0,0,0,0,10,0,0,0,0,0,0,2,0
2005,COL,NL,carvama01,39,0,37,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2005,COL,NL,clossjd01,92,64,92,80,0,80,0,0,0,0,0,0,0,0,0,21,2
2005,COL,NL,esposmi01,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2005,COL,NL,francje01,33,31,31,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2005,COL,NL,hollima01,125,121,125,123,0,0,0,0,0,0,123,0,0,123,0,2,0
2005,COL,NL,machaan01,4,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0
2005,COL,NL,quintom01,39,33,39,37,0,0,0,6,0,31,0,0,0,0,0,0,2
2005,COL,NL,tsaoch01,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2005,DET,AL,bondeje01,29,3,3,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2005,DET,AL,germafr01,58,0,4,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2005,DET,AL,giarrto01,15,12,15,13,0,0,0,0,0,13,0,0,0,0,0,2,0
2005,DET,AL,grandcu01,47,42,47,45,0,0,0,0,0,0,20,41,0,45,0,3,0
2005,DET,AL,infanom01,121,108,121,119,0,0,0,69,0,50,0,0,0,0,0,4,3
2005,DET,AL,ledezwi01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,
2005,DET,AL,sheltch01,107,97,107,85,0,0,84,0,0,0,1,0,0,1,14,10,0
2005,DET,AL,verlaju01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
2005,FLO,NL,andinro01,17,13,17,17,0,0,0,0,0,17,0,0,0,0,0,1,0
2005,FLO,NL,bazaryo01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,FLO,NL,beckejo02,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2005,FLO,NL,bentzch01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2005,FLO,NL,cabremi01,158,157,158,157,0,0,0,0,30,0,134,0,0,134,0,1,0
2005,FLO,NL,hermije01,23,8,23,14,0,0,0,0,0,0,4,0,10,14,0,10,0
2005,FLO,NL,johnsjo09,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2005,FLO,NL,kensilo01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2005,FLO,NL,messera01,29,0,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2005,FLO,NL,olsensc01,5,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2005,FLO,NL,resopch01,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2005,FLO,NL,vargaja01,18,13,18,17,17,0,0,0,0,0,0,0,0,0,0,0,1
2005,FLO,NL,willido03,40,33,39,34,34,0,0,0,0,0,0,0,0,0,0,6,0
2005,FLO,NL,wilsojo03,11,1,11,10,0,0,0,4,0,6,0,0,0,0,0,1,3
2005,HOU,NL,burkech01,108,82,108,94,0,0,0,18,0,0,83,6,0,84,0,15,3
2005,HOU,NL,taverwi01,152,144,152,148,0,0,0,0,0,0,0,148,0,148,0,1,4
2005,KCA,AL,bautide01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,
2005,KCA,AL,baylijo01,11,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2005,KCA,AL,blancan01,26,24,26,26,0,0,0,24,0,7,0,0,0,0,0,0,1
2005,KCA,AL,buckjo01,118,112,118,117,0,117,0,0,0,0,0,0,0,0,0,1,0
2005,KCA,AL,burgoam01,59,0,3,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2005,KCA,AL,costash01,27,22,27,20,0,0,0,0,0,0,20,0,0,20,4,4,0
2005,KCA,AL,demarch01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,
2005,KCA,AL,gobblji01,28,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2005,KCA,AL,gotayru01,86,75,86,81,0,0,0,81,0,0,0,0,0,0,1,8,1
2005,KCA,AL,greinza01,33,1,1,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2005,KCA,AL,howeljp01,15,1,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2005,KCA,AL,huberju01,25,21,25,19,0,0,19,0,0,0,0,0,0,0,4,3,0
2005,KCA,AL,murphdo01,32,23,32,31,0,0,0,29,0,2,0,0,0,0,0,6,0
2005,KCA,AL,nunezle01,41,0,5,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2005,KCA,AL,siscoan01,67,0,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2005,KCA,AL,teahema01,130,122,130,128,0,0,0,0,128,0,0,0,0,0,0,5,0
2005,KCA,AL,woodmi01,47,0,4,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2005,LAA,AL,izturma01,77,48,77,75,0,0,0,1,45,29,0,1,0,1,0,2,7
2005,LAA,AL,kotchca01,47,31,47,20,0,0,20,0,0,0,0,0,0,0,18,11,0
2005,LAA,AL,mathije01,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,1,1
2005,LAA,AL,mcpheda01,61,55,61,60,0,0,0,0,60,0,0,0,0,0,0,1,0
2005,LAA,AL,rodrifr03,66,0,4,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2005,LAA,AL,santaer01,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,
2005,LAA,AL,saundjo01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,
2005,LAA,AL,woodsja01,28,0,4,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2005,LAN,NL,aybarwi01,26,22,26,25,0,0,0,6,20,0,0,0,0,0,0,2,0
2005,LAN,NL,brazoyh01,74,0,73,74,74,0,0,0,0,0,0,0,0,0,0,0,0
2005,LAN,NL,broxtjo01,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2005,LAN,NL,izturce01,106,105,106,106,0,0,0,0,0,106,0,0,0,0,0,0,0
2005,LAN,NL,jacksed01,10,6,10,7,7,0,0,0,0,0,0,0,0,0,0,0,3
2005,LAN,NL,kuoho01,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2005,LAN,NL,navardi01,50,49,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0
2005,LAN,NL,osorifr01,24,0,22,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2005,LAN,NL,perezan01,98,63,98,72,0,0,0,29,35,9,1,0,0,1,1,27,3
2005,LAN,NL,repkoja01,129,73,129,118,0,0,0,0,0,0,24,58,42,118,0,12,13
2005,LAN,NL,rossco01,14,5,14,9,0,0,0,0,0,0,0,0,9,9,0,5,0
2005,LAN,NL,schmost01,48,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2005,LAN,NL,thompde01,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2005,MIL,NL,capeljo01,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2005,MIL,NL,cruzne02,8,1,8,8,0,0,0,0,0,0,2,0,6,8,0,0,0
2005,MIL,NL,delarjo01,38,0,36,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2005,MIL,NL,evelada01,27,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2005,MIL,NL,fieldpr01,39,7,39,7,0,0,7,0,0,0,0,0,0,0,4,30,0
2005,MIL,NL,hardyjj01,124,104,124,119,0,0,0,0,0,119,0,0,0,0,0,6,0
2005,MIL,NL,hartco01,21,14,21,16,0,0,0,0,0,0,2,11,3,16,0,3,2
2005,MIL,NL,krynzda01,5,1,5,1,0,0,0,0,0,0,0,1,0,1,0,3,1
2005,MIL,NL,weeksri01,96,94,96,95,0,0,0,95,0,0,0,0,0,0,0,1,0
2005,MIN,AL,bakersc02,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,
2005,MIN,AL,bowyetr01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,
2005,MIN,AL,crainje01,75,0,5,75,75,0,0,0,0,0,0,0,0,0,0,0,0
2005,MIN,AL,liriafr01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,
2005,MIN,AL,mauerjo01,131,123,131,116,0,116,0,0,0,0,0,0,0,0,13,7,0
2005,MIN,AL,morneju01,141,128,141,138,0,0,138,0,0,0,0,0,0,0,0,4,2
2005,MIN,AL,rodrilu01,79,46,79,74,0,0,0,40,27,10,0,0,0,0,0,6,7
2005,NYA,AL,cabreme01,6,6,6,6,0,0,0,0,0,0,0,6,0,6,0,0,0
2005,NYA,AL,canoro01,132,130,132,131,0,0,0,131,0,0,0,0,0,0,0,2,0
2005,NYA,AL,hennse01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2005,NYA,AL,wangch01,18,1,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2005,NYN,NL,diazvi01,89,77,89,81,0,0,0,0,0,0,3,0,78,81,0,11,0
2005,NYN,NL,hernaan01,6,5,6,6,0,0,0,5,0,2,0,0,0,0,0,0,0
2005,NYN,NL,jacobmi02,30,28,30,28,0,0,28,0,0,0,0,0,0,0,0,2,0
2005,NYN,NL,reyesjo01,161,159,161,161,0,0,0,0,0,161,0,0,0,0,0,1,0
2005,NYN,NL,ringro01,15,0,11,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2005,NYN,NL,wrighda03,160,160,160,160,0,0,0,0,160,0,0,0,0,0,0,0,0
2005,OAK,AL,blantjo01,33,2,2,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2005,OAK,AL,bynumfr01,7,1,7,5,0,0,0,3,0,0,1,1,0,2,0,2,2
2005,OAK,AL,crosbbo01,84,84,84,84,0,0,0,0,0,84,0,0,0,0,0,0,0
2005,OAK,AL,garcija01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2005,OAK,AL,harderi01,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,
2005,OAK,AL,harenda01,34,2,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2005,OAK,AL,streehu01,67,0,4,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2005,OAK,AL,swishni01,131,128,131,130,0,0,21,0,0,0,0,0,121,121,0,3,0
2005,PHI,NL,floydga01,7,4,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2005,PHI,NL,liriape01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2005,PHI,NL,madsory01,78,0,75,78,78,0,0,0,0,0,0,0,0,0,0,0,0
2005,PHI,NL,myersbr01,34,33,33,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2005,PHI,NL,tejedro01,26,12,25,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2005,PHI,NL,victosh01,21,0,21,12,0,0,0,0,0,0,4,4,4,12,0,14,5
2005,PIT,NL,bautijo02,11,7,11,8,0,0,0,0,8,0,0,0,0,0,0,3,0
2005,PIT,NL,bullibr01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,PIT,NL,cappsma01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2005,PIT,NL,castijo02,101,99,101,100,0,0,0,100,0,0,0,0,0,0,0,0,1
2005,PIT,NL,doumiry01,75,57,75,53,0,50,0,0,0,0,0,0,3,3,6,17,0
2005,PIT,NL,duffych01,39,27,39,34,0,0,0,0,0,0,0,33,1,34,0,9,0
2005,PIT,NL,dukeza01,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2005,PIT,NL,eldrebr01,55,46,55,50,0,0,50,0,0,0,0,0,0,0,0,6,0
2005,PIT,NL,gorzeto01,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2005,PIT,NL,maholpa01,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2005,PIT,NL,mclouna01,41,24,41,29,0,0,0,0,0,0,0,21,8,29,0,14,0
2005,PIT,NL,pauliro01,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2005,PIT,NL,perezol01,20,19,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2005,PIT,NL,sadlera01,3,3,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2005,PIT,NL,snellia01,15,5,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2005,SDN,NL,breslcr01,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2005,SDN,NL,burrose01,93,70,93,78,1,0,0,0,78,1,0,0,0,0,0,16,0
2005,SDN,NL,johnsbe02,31,20,31,29,0,0,0,0,0,0,13,9,11,29,0,5,0
2005,SDN,NL,mcanupa01,22,2,22,7,0,0,1,0,0,0,6,0,0,6,0,16,0
2005,SDN,NL,peavyja01,30,28,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2005,SDN,NL,staufti01,15,12,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2005,SEA,AL,betanyu01,60,58,60,60,0,0,0,9,0,53,0,0,0,0,0,0,1
2005,SEA,AL,choosh01,10,5,10,5,0,0,0,0,0,0,0,5,0,5,0,4,1
2005,SEA,AL,hernafe02,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,
2005,SEA,AL,lopezjo01,54,51,54,52,0,0,0,51,1,0,0,0,0,0,0,2,0
2005,SEA,AL,morsemi01,72,65,72,62,0,0,0,0,0,55,8,0,0,8,8,4,1
2005,SEA,AL,nageocl01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2005,SEA,AL,reedje03,141,129,141,137,0,0,0,0,0,0,0,137,0,137,0,9,2
2005,SEA,AL,riverre01,16,12,16,15,0,15,0,0,0,0,0,0,0,0,0,2,0
2005,SEA,AL,snellch02,15,8,15,10,0,0,0,0,0,0,7,0,3,10,0,5,0
2005,SFN,NL,accarje01,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2005,SFN,NL,cainma01,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2005,SFN,NL,chavean02,10,4,10,10,0,0,0,5,1,4,0,0,0,0,0,1,0
2005,SFN,NL,correke01,16,11,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2005,SFN,NL,foppeje01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,
2005,SFN,NL,hennebr01,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2005,SFN,NL,knoedju01,8,1,8,4,0,4,0,0,0,0,0,0,0,0,0,4,0
2005,SFN,NL,lindeto01,60,43,60,52,0,0,0,0,0,0,18,0,40,52,0,11,2
2005,SFN,NL,lowryno01,34,31,32,33,33,0,0,0,0,0,0,0,0,0,0,1,0
2005,SFN,NL,muntesc01,45,0,40,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2005,SFN,NL,ortmeda01,15,5,15,7,0,0,0,0,0,0,0,0,7,7,0,8,0
2005,SFN,NL,willije02,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2005,SLN,NL,duncach01,9,0,9,2,0,0,2,0,0,0,0,0,1,1,0,9,0
2005,SLN,NL,johnsty01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2005,SLN,NL,lunahe01,64,32,64,50,0,0,0,22,7,6,3,1,21,25,0,19,6
2005,SLN,NL,molinya01,114,111,114,114,0,114,1,0,0,0,0,0,0,0,0,0,0
2005,SLN,NL,pujolal01,161,155,161,158,0,0,158,0,0,0,0,0,0,0,0,6,0
2005,SLN,NL,reyesan01,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2005,SLN,NL,schumsk01,27,1,27,21,0,0,0,0,0,0,14,4,7,21,0,8,6
2005,SLN,NL,thompbr01,41,0,38,40,40,0,0,0,0,0,0,0,0,0,0,0,1
2005,SLN,NL,wainwad01,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1
2005,TBA,AL,brazede01,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,
2005,TBA,AL,cantujo01,150,147,150,137,0,0,0,80,62,0,0,0,0,0,13,2,0
2005,TBA,AL,cortefe01,8,3,8,5,0,0,0,3,1,2,0,0,0,0,0,4,0
2005,TBA,AL,crawfca02,156,151,156,154,0,0,0,0,0,0,147,8,0,154,1,1,1
2005,TBA,AL,gathrjo01,76,56,76,70,0,0,0,0,0,0,0,70,0,70,0,3,7
2005,TBA,AL,gomesjo01,101,97,101,50,0,0,0,0,0,0,14,0,36,50,49,4,0
2005,TBA,AL,kazmisc01,32,1,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2005,TBA,AL,mccluse01,34,0,1,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2005,TBA,AL,orvelch01,37,0,3,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2005,TBA,AL,waechdo01,29,1,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2005,TEX,AL,blaloha01,161,158,161,158,0,0,0,0,158,0,0,0,0,0,2,3,0
2005,TEX,AL,bottsja01,10,8,10,7,0,0,0,0,0,0,7,0,0,7,3,0,1
2005,TEX,AL,dominju01,22,0,4,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2005,TEX,AL,feldmsc01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,
2005,TEX,AL,gonzaad01,43,39,43,10,0,0,10,0,0,0,0,0,1,1,31,2,1
2005,TEX,AL,loeka01,48,0,5,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2005,TEX,AL,nixla01,63,60,63,61,0,0,0,0,0,0,0,61,0,61,0,1,1
2005,TEX,AL,rupejo01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,
2005,TEX,AL,teixema01,162,162,162,155,0,0,155,0,0,0,0,0,0,0,8,0,0
